Name,AccountNumber,Site,Type,Industry,AnnualRevenue,Rating,Phone,Fax,Website,TickerSymbol,Ownership,NumberOfEmployees
Account_4716_I,18011855,Site_X630,Partner,Technology,1891061.0,Hot,+1-5215750028,+1-6363082034,https://www.cffcvamd.com,NMC,Subsidiary,859.0
Account_9121_Y,12872266,Site_K398,Prospect,Healthcare,4150931.0,Warm,+1-0571374247,+1-5716398232,https://www.nglpmxgn.com,CYX,Private,863.0
Account_6920_V,37085871,Site_T279,Customer,Retail,9257843.0,Warm,+1-2341522523,+1-1388030465,https://www.izdrmfre.com,EFU,Subsidiary,792.0
Account_4249_U,60047389,Site_I282,Customer,Healthcare,5079248.0,Warm,+1-6137496219,+1-6013675622,https://www.byfjpkup.com,YFC,Subsidiary,819.0
Account_3276_M,83825196,Site_H179,Partner,Retail,1385346.0,Hot,+1-5445651690,+1-8850110921,https://www.gjfaaiqd.com,KHN,Public,399.0
Account_3104_S,79561503,Site_T316,Customer,Healthcare,9146084.0,Hot,+1-1591669074,+1-8447072627,https://www.puvlcceh.com,ZQZ,Subsidiary,301.0
Account_3086_X,64596421,Site_M895,Prospect,Retail,4464025.0,Hot,+1-5329076660,+1-3789642796,https://www.dhjrwzbg.com,UMK,Public,482.0
Account_7702_M,31396819,Site_E874,Customer,Healthcare,5590771.0,Cold,+1-1586787983,+1-5352870428,https://www.kuekeosf.com,TAA,Subsidiary,812.0
Account_1215_M,89180388,Site_U575,Prospect,Retail,2438223.0,Warm,+1-0227429742,+1-8275367176,https://www.bfxlkkmk.com,TNV,Subsidiary,992.0
Account_6110_M,24566243,Site_P745,Partner,Technology,6829918.0,Cold,+1-0239926367,+1-4818881337,https://www.lkuaofmw.com,NAL,Public,115.0
Account_2846_T,24033166,Site_B106,Partner,Retail,2833607.0,Warm,+1-6142088053,+1-9243600864,https://www.dppvuswj.com,IXA,Subsidiary,267.0
Account_4759_L,92023137,Site_H867,Prospect,Retail,4311875.0,Cold,+1-8907239472,+1-6022100801,https://www.rvkfsokf.com,RKO,Private,618.0
Account_2533_A,26106507,Site_Z130,Prospect,Healthcare,5368618.0,Hot,+1-0306883062,+1-3280862418,https://www.lzigscqo.com,XQL,Subsidiary,123.0
Account_8658_L,87133158,Site_O921,Prospect,Healthcare,9518388.0,Warm,+1-4559255865,+1-4894758670,https://www.yirtmslt.com,QRK,Private,629.0
Account_5214_O,29125873,Site_H135,Customer,Retail,9938521.0,Hot,+1-3375084760,+1-9655269478,https://www.gwjhxycd.com,GQX,Public,45.0
Account_9104_V,66198527,Site_D106,Partner,Technology,1361314.0,Warm,+1-6025776904,+1-3938473940,https://www.frzjhroq.com,EMM,Public,376.0
Account_2557_L,70165070,Site_M363,Customer,Finance,3149141.0,Cold,+1-6919116171,+1-9199765720,https://www.lbnbhnjs.com,UTB,Public,92.0
Account_4671_D,3390329,Site_T747,Partner,Healthcare,8863738.0,Cold,+1-4739938635,+1-1151209563,https://www.wqswmmdm.com,PVB,Subsidiary,39.0
Account_1011_S,40626575,Site_D807,Prospect,Retail,1724908.0,Warm,+1-2663361619,+1-6495729239,https://www.yuiaezjn.com,YIE,Public,994.0
Account_7586_V,61686290,Site_C623,Customer,Retail,4072092.0,Cold,+1-3043730300,+1-0300051186,https://www.qldalrkn.com,MQU,Subsidiary,306.0
Account_7946_Z,11210532,Site_N595,Customer,Finance,3613834.0,Cold,+1-5303004731,+1-8111132634,https://www.iqniuxzq.com,DVV,Private,890.0
Account_9022_X,76013147,Site_F799,Partner,Retail,8884870.0,Warm,+1-6874248474,+1-4016999585,https://www.sypkrizx.com,ATM,Private,188.0
Account_7547_K,86238248,Site_G682,Partner,Finance,3929612.0,Cold,+1-4246074424,+1-1614628219,https://www.jxfndmpa.com,RFK,Private,413.0
Account_6821_B,33462751,Site_C699,Partner,Retail,5235300.0,Cold,+1-8046006781,+1-2041908691,https://www.jdjyyzzs.com,ZBT,Public,702.0
Account_2891_G,96081724,Site_I838,Customer,Retail,4248100.0,Cold,+1-1105430761,+1-5314869708,https://www.xuewtmyf.com,YGM,Subsidiary,162.0
Account_7075_F,80689846,Site_W744,Partner,Technology,1247057.0,Warm,+1-9566984683,+1-4426211754,https://www.bbdnxfgn.com,BFO,Subsidiary,414.0
Account_9702_L,45682012,Site_C609,Prospect,Healthcare,6271236.0,Cold,+1-5381322896,+1-4538386828,https://www.wrwfmajs.com,BNR,Private,201.0
Account_9965_K,29016202,Site_J270,Partner,Healthcare,7472490.0,Cold,+1-0872942183,+1-3858514043,https://www.aldasdgz.com,XSI,Private,685.0
Account_7064_L,70806018,Site_P938,Partner,Healthcare,9296743.0,Warm,+1-1566897296,+1-9340402460,https://www.vjvumukf.com,EDK,Subsidiary,38.0
Account_5409_B,33217930,Site_V370,Customer,Technology,9506221.0,Cold,+1-2184919868,+1-9296888698,https://www.dvtyeavh.com,ATH,Public,243.0
Account_3649_G,50588043,Site_O781,Prospect,Healthcare,6810371.0,Hot,+1-9036859085,+1-9506102518,https://www.cfjdjktn.com,SMZ,Subsidiary,708.0
Account_8277_I,88060811,Site_P465,Customer,Retail,1115391.0,Cold,+1-3865164322,+1-7019598037,https://www.rhoagqze.com,DBM,Subsidiary,293.0
Account_6365_X,29668773,Site_H298,Partner,Healthcare,1984985.0,Cold,+1-1230821809,+1-2370226301,https://www.opcsgzdd.com,FRB,Public,233.0
Account_7511_O,4946292,Site_P426,Customer,Finance,866153.0,Cold,+1-5076939535,+1-2727217542,https://www.kdjrdgkh.com,QSV,Public,772.0
Account_7827_A,4508942,Site_N575,Customer,Healthcare,8475775.0,Hot,+1-9100099855,+1-4331229871,https://www.akjsxocj.com,TGB,Subsidiary,187.0
Account_2760_V,21316657,Site_U181,Prospect,Finance,6003862.0,Warm,+1-4550568973,+1-8537382598,https://www.cqbjoizw.com,IWD,Public,435.0
Account_5277_V,83785141,Site_H822,Customer,Technology,6713142.0,Warm,+1-0479520414,+1-6125843650,https://www.shsjugbg.com,XQW,Private,980.0
Account_6172_L,58489532,Site_Z687,Customer,Healthcare,280434.0,Warm,+1-3328146754,+1-0821421559,https://www.weaiquxi.com,NQQ,Public,75.0
Account_1506_Z,36311883,Site_U621,Prospect,Retail,3457707.0,Warm,+1-8993003153,+1-2791415689,https://www.mowjvxsu.com,FJY,Subsidiary,418.0
Account_7314_Z,24126905,Site_Q781,Partner,Healthcare,8134960.0,Cold,+1-8036582992,+1-3275817359,https://www.sqcfyswb.com,PPE,Private,830.0
Account_7131_S,92045282,Site_T920,Partner,Technology,4708025.0,Cold,+1-3492532262,+1-5586036498,https://www.jylyzafl.com,FVK,Subsidiary,949.0
Account_7490_W,8670309,Site_J553,Customer,Finance,4177488.0,Cold,+1-8748587199,+1-1426269727,https://www.pzjyeaqw.com,CFX,Private,941.0
Account_5348_V,44473252,Site_X630,Prospect,Healthcare,1806148.0,Cold,+1-4822643792,+1-2652583487,https://www.qzcfucaa.com,UHU,Public,538.0
Account_9006_X,86273709,Site_T708,Prospect,Finance,7241332.0,Hot,+1-9607855227,+1-7282620491,https://www.vscyxevl.com,JGP,Private,722.0
Account_3391_D,67041385,Site_J508,Customer,Healthcare,5397016.0,Hot,+1-6463816620,+1-6254387744,https://www.epnckkmk.com,URK,Public,777.0
Account_9066_G,27963949,Site_Z665,Prospect,Finance,9347463.0,Hot,+1-6640158545,+1-8563425712,https://www.zkzdpyle.com,MNL,Private,422.0
Account_2473_V,95462520,Site_N990,Customer,Retail,3651506.0,Warm,+1-6456742632,+1-4204108845,https://www.wrsooxnk.com,VYD,Private,429.0
Account_4732_O,46478846,Site_E748,Partner,Finance,9159793.0,Hot,+1-7635837724,+1-6938811210,https://www.bixoivht.com,WLS,Subsidiary,321.0
Account_9139_P,66385541,Site_P405,Customer,Finance,3012165.0,Warm,+1-5079198405,+1-8901450508,https://www.vtzgtuwu.com,ISW,Public,366.0
Account_2826_Q,3345695,Site_J412,Customer,Technology,1256132.0,Hot,+1-9515582773,+1-3383027238,https://www.xhreaejj.com,FNK,Subsidiary,62.0
Account_6349_B,46591246,Site_F175,Customer,Finance,702144.0,Hot,+1-1820746073,+1-3450493629,https://www.ttijkdlm.com,AFR,Private,383.0
Account_2993_O,81649636,Site_G587,Prospect,Healthcare,3178482.0,Cold,+1-8221425511,+1-7106378634,https://www.pwzybykm.com,RSR,Public,247.0
Account_5322_F,38354416,Site_V569,Customer,Healthcare,4111397.0,Hot,+1-1536277444,+1-2378688862,https://www.exlvexpy.com,PGH,Private,482.0
Account_4238_K,41192158,Site_Z831,Partner,Technology,7667997.0,Warm,+1-4078811678,+1-2482089367,https://www.ytrkxatd.com,UFT,Public,761.0
Account_5483_L,26099048,Site_I306,Partner,Technology,1088117.0,Hot,+1-4062299590,+1-1262050213,https://www.ukkisbau.com,DYY,Private,943.0
Account_3158_E,94366481,Site_N365,Customer,Healthcare,4284961.0,Hot,+1-7903353764,+1-6760871863,https://www.aflykvmt.com,ZZN,Private,745.0
Account_6341_R,52604604,Site_I469,Customer,Healthcare,7676594.0,Hot,+1-6492871881,+1-2332379564,https://www.gmynaslu.com,MHI,Public,501.0
Account_8119_J,55742926,Site_A814,Customer,Healthcare,2795283.0,Cold,+1-2561177435,+1-3708618863,https://www.dtwfzalu.com,HLS,Public,680.0
Account_1454_Y,84990018,Site_V845,Partner,Retail,6170149.0,Warm,+1-6159946599,+1-2599837694,https://www.jcztdhgx.com,MCB,Public,459.0
Account_2034_I,9852457,Site_U567,Customer,Healthcare,4998169.0,Cold,+1-1335385406,+1-1772272522,https://www.obcelsjt.com,VAE,Subsidiary,46.0
Account_7624_F,70396650,Site_R340,Partner,Retail,9757643.0,Hot,+1-0864624846,+1-6297299092,https://www.wejfwfvk.com,BRH,Public,460.0
Account_1781_Z,23734565,Site_J420,Customer,Finance,3289181.0,Warm,+1-3081294907,+1-3959152460,https://www.uoqpuusu.com,PPL,Public,666.0
Account_9851_D,16731698,Site_Q718,Partner,Retail,3491038.0,Warm,+1-4109389896,+1-4250380897,https://www.uhbbamgf.com,RBV,Private,880.0
Account_2007_U,68549599,Site_D664,Partner,Finance,8148120.0,Hot,+1-0506131291,+1-6970111456,https://www.tahgnnhb.com,VPW,Private,112.0
Account_3700_H,73456020,Site_V815,Customer,Healthcare,7645471.0,Cold,+1-3356295248,+1-7468917364,https://www.clxqmseu.com,PDC,Public,220.0
Account_7149_W,32973676,Site_H109,Customer,Finance,9337581.0,Hot,+1-7642422902,+1-7790961909,https://www.otuqyvpv.com,YWK,Private,330.0
Account_2216_Q,84321172,Site_Y479,Partner,Technology,6596549.0,Hot,+1-6796101206,+1-2985517321,https://www.sycvydkq.com,KLG,Subsidiary,39.0
Account_3865_P,24867699,Site_N108,Prospect,Healthcare,6287990.0,Cold,+1-1622523346,+1-4464335673,https://www.etutzpak.com,YRH,Subsidiary,923.0
Account_6566_G,88687220,Site_N992,Prospect,Finance,5985984.0,Cold,+1-8692483952,+1-4987737331,https://www.lmjxtwdp.com,HHO,Private,541.0
Account_5831_H,93292986,Site_G885,Partner,Retail,4639530.0,Cold,+1-6043189923,+1-1280967070,https://www.lvsfwftw.com,RCF,Private,906.0
Account_2166_S,63916815,Site_E100,Customer,Finance,5800463.0,Cold,+1-4607711218,+1-6693557393,https://www.ujhkvqxh.com,BPG,Public,480.0
Account_5231_X,42318885,Site_Q135,Partner,Finance,1682744.0,Hot,+1-5808930409,+1-0132456354,https://www.vggtesum.com,HFO,Private,727.0
Account_2565_P,16002218,Site_I813,Prospect,Finance,922465.0,Hot,+1-8193184371,+1-8859708162,https://www.fjhhzima.com,QHF,Private,157.0
Account_1795_I,3318829,Site_G302,Customer,Technology,9604023.0,Cold,+1-1089882517,+1-2044123440,https://www.bahggxzp.com,ZTJ,Public,960.0
Account_5529_Y,91326618,Site_T202,Partner,Retail,2404423.0,Warm,+1-7263104671,+1-4955659928,https://www.vuohbnvw.com,GIQ,Private,106.0
Account_7666_U,46319307,Site_M722,Customer,Healthcare,4851566.0,Warm,+1-3358043252,+1-0132065800,https://www.laxnyslq.com,EIA,Subsidiary,112.0
Account_1505_T,21987902,Site_O235,Prospect,Technology,1447120.0,Warm,+1-8017520354,+1-8066069053,https://www.fpaceass.com,HFK,Private,194.0
Account_9567_O,7631008,Site_Q927,Prospect,Healthcare,7697783.0,Cold,+1-6138420655,+1-8762897420,https://www.qixcejdh.com,SMW,Private,27.0
Account_6258_S,9731926,Site_X598,Partner,Technology,9430312.0,Cold,+1-6317116379,+1-4219671420,https://www.hgrzitvr.com,XTV,Public,40.0
Account_1793_S,53025275,Site_D167,Prospect,Finance,1079156.0,Cold,+1-3053821223,+1-2384238987,https://www.tcvchzdt.com,LZP,Private,57.0
Account_8462_T,54955518,Site_H388,Prospect,Technology,5876735.0,Warm,+1-8204471858,+1-1600736128,https://www.dbuydpxe.com,FDQ,Subsidiary,103.0
Account_1547_P,48816543,Site_B447,Customer,Retail,953923.0,Warm,+1-9611464069,+1-9620852452,https://www.ztrkpjmm.com,TDT,Private,86.0
Account_9613_L,37981890,Site_Z669,Prospect,Technology,9883508.0,Cold,+1-8069520424,+1-9942122097,https://www.zwqzcctl.com,EZL,Subsidiary,195.0
Account_4516_E,26221272,Site_E242,Customer,Retail,9855845.0,Hot,+1-7737207726,+1-7864662865,https://www.hejkcoxx.com,JDM,Subsidiary,739.0
Account_6861_A,41732152,Site_I223,Partner,Retail,1059981.0,Warm,+1-4459775166,+1-8934403507,https://www.iyiwemqt.com,NMY,Private,158.0
Account_5166_W,61693179,Site_A998,Prospect,Technology,677698.0,Warm,+1-8883880939,+1-3095406336,https://www.ufzzojva.com,QYU,Subsidiary,860.0
Account_2679_M,1971912,Site_R405,Partner,Finance,8661240.0,Warm,+1-2949395426,+1-5547445076,https://www.lcoccrgj.com,KQW,Public,840.0
Account_1637_J,10952782,Site_K493,Customer,Healthcare,3281004.0,Cold,+1-2595678428,+1-2901934957,https://www.tddupape.com,NRA,Private,334.0
Account_6637_O,26234924,Site_F427,Prospect,Healthcare,3542355.0,Hot,+1-0548359461,+1-5615245632,https://www.mplurakg.com,ZUK,Subsidiary,544.0
Account_1182_Q,2138991,Site_C360,Prospect,Retail,3138425.0,Cold,+1-0205967677,+1-9578539303,https://www.udwqckvx.com,XRF,Private,299.0
Account_4240_N,90426236,Site_S859,Partner,Finance,9073145.0,Cold,+1-5483700786,+1-6025873166,https://www.lfrtznge.com,EPJ,Subsidiary,929.0
Account_6286_V,21215936,Site_P443,Prospect,Retail,4829448.0,Cold,+1-1517872969,+1-2119361211,https://www.bqctdxqi.com,NOJ,Public,557.0
Account_2309_W,86258967,Site_V431,Partner,Retail,3155900.0,Cold,+1-2787256878,+1-1180661722,https://www.puppbuyd.com,CTU,Private,28.0
Account_2338_I,44654948,Site_L134,Prospect,Finance,6902966.0,Cold,+1-1816592402,+1-8103084485,https://www.hrzvcenn.com,JWE,Private,99.0
Account_8558_C,35149980,Site_M476,Partner,Retail,9927679.0,Warm,+1-3007569856,+1-2414583456,https://www.kvsnyqcq.com,CKM,Private,206.0
Account_1918_T,25954760,Site_K533,Partner,Finance,6393374.0,Warm,+1-1084436179,+1-7453620126,https://www.mhxaeugr.com,PTB,Subsidiary,168.0
Account_7183_N,27473735,Site_N247,Prospect,Retail,7460779.0,Warm,+1-9801746260,+1-7748315851,https://www.akmrirym.com,NAU,Private,183.0
Account_4573_Q,36661977,Site_O800,Partner,Technology,1735752.0,Hot,+1-1200640590,+1-5856121329,https://www.zhhfkvur.com,IYL,Subsidiary,404.0
Account_1302_I,10282314,Site_H531,Partner,Finance,8849769.0,Warm,+1-0102405502,+1-7695113610,https://www.lffrziam.com,PFF,Private,80.0
Account_6012_S,88623333,Site_D837,Prospect,Finance,2486281.0,Cold,+1-4889860180,+1-1553580936,https://www.zsjrssbc.com,SDU,Subsidiary,340.0
Account_5796_G,87113218,Site_D583,Prospect,Healthcare,8646634.0,Cold,+1-0251808372,+1-1805893927,https://www.mjdkwpur.com,WNM,Public,659.0
Account_6301_C,83989951,Site_E178,Partner,Healthcare,3669265.0,Warm,+1-0492341913,+1-0780657591,https://www.dqwjqvkg.com,SVB,Public,511.0
Account_1536_I,40511972,Site_H343,Partner,Technology,7776687.0,Cold,+1-5853467504,+1-3560327905,https://www.lrhvgkjh.com,MLI,Private,454.0
Account_9507_H,32301743,Site_W248,Prospect,Retail,6494813.0,Hot,+1-0740031775,+1-1031096089,https://www.mznxfibl.com,BPW,Subsidiary,712.0
Account_2355_K,97271864,Site_V895,Customer,Technology,6849323.0,Cold,+1-4842709867,+1-0378476085,https://www.xqwpnkpt.com,HDN,Subsidiary,396.0
Account_3757_E,32834882,Site_R489,Prospect,Finance,2380809.0,Cold,+1-8073360005,+1-1215396371,https://www.qhambaot.com,FDV,Private,308.0
Account_8157_L,21566652,Site_Z675,Prospect,Technology,3727358.0,Hot,+1-2115852546,+1-2096348244,https://www.wafkjdbh.com,FEY,Public,704.0
Account_7229_W,34480979,Site_J413,Partner,Technology,994478.0,Hot,+1-2506987749,+1-1653568796,https://www.qlqubkdm.com,ENS,Public,358.0
Account_8214_D,60505539,Site_H131,Customer,Technology,3434904.0,Cold,+1-1852771410,+1-3165934026,https://www.ejtgperc.com,HLC,Subsidiary,234.0
Account_9836_N,25653137,Site_C990,Prospect,Technology,7997854.0,Warm,+1-5205783260,+1-6345972483,https://www.afnoexvx.com,QTM,Subsidiary,473.0
Account_2013_K,2888488,Site_H816,Prospect,Finance,1823992.0,Hot,+1-3465358676,+1-1213027520,https://www.gfcbjmav.com,BUU,Subsidiary,824.0
Account_9752_L,63540098,Site_V587,Partner,Retail,8175795.0,Hot,+1-3224234034,+1-5328301339,https://www.uuoocnvw.com,YCE,Public,24.0
Account_7178_O,53751031,Site_K942,Prospect,Healthcare,9653567.0,Cold,+1-0547661906,+1-5450174550,https://www.wdjilxyg.com,NIL,Subsidiary,317.0
Account_2663_X,54385343,Site_C253,Partner,Finance,4399835.0,Cold,+1-2237228498,+1-4639806272,https://www.jzsxagyb.com,BDV,Private,982.0
Account_9190_W,6226723,Site_R288,Partner,Retail,6695710.0,Warm,+1-4671103859,+1-9595572965,https://www.przqhjnw.com,FDJ,Public,774.0
Account_5861_N,83731659,Site_W680,Customer,Technology,9936728.0,Warm,+1-7094191534,+1-8152844165,https://www.hapsfvqw.com,DWE,Subsidiary,994.0
Account_2006_E,47102775,Site_E929,Partner,Finance,3880109.0,Hot,+1-9571843785,+1-5830387230,https://www.mvcqymuc.com,PJE,Subsidiary,546.0
Account_1518_B,22058401,Site_H620,Prospect,Healthcare,8507965.0,Hot,+1-5426439834,+1-9681252984,https://www.osrkljze.com,REI,Private,337.0
Account_6745_A,69129419,Site_T625,Partner,Healthcare,368932.0,Warm,+1-7381649772,+1-3631499567,https://www.jlvszbdn.com,MXE,Subsidiary,975.0
Account_2189_U,52865126,Site_O325,Customer,Finance,6270440.0,Warm,+1-5107110493,+1-9353502154,https://www.ixfikzfi.com,QLQ,Private,920.0
Account_1280_A,41132629,Site_U796,Prospect,Healthcare,7840050.0,Cold,+1-3928583466,+1-3641201935,https://www.azctjeop.com,BWS,Subsidiary,935.0
Account_2270_N,63196594,Site_W939,Customer,Healthcare,5218461.0,Cold,+1-7863530308,+1-3520116984,https://www.vxpcwvci.com,XSN,Public,469.0
Account_5152_U,98896642,Site_T130,Prospect,Retail,4896441.0,Hot,+1-2279868931,+1-5630399727,https://www.akkloclh.com,FZO,Subsidiary,459.0
Account_3886_P,8247031,Site_C997,Customer,Finance,2797751.0,Warm,+1-2287617279,+1-8111835528,https://www.holgjbiq.com,RGX,Subsidiary,115.0
Account_4576_S,38320454,Site_Z839,Customer,Healthcare,9785308.0,Hot,+1-6469936218,+1-0469757887,https://www.kmjfmtvn.com,WKC,Public,332.0
Account_2017_V,22139014,Site_C546,Customer,Technology,7551172.0,Warm,+1-6829183900,+1-3315534318,https://www.uonlvhgu.com,MQD,Subsidiary,105.0
Account_1728_P,26681177,Site_Y148,Partner,Technology,3750412.0,Cold,+1-3535149464,+1-0180911732,https://www.tnmohbuk.com,SOM,Subsidiary,391.0
Account_3360_U,23453979,Site_C456,Prospect,Technology,7120656.0,Cold,+1-0837230365,+1-6463533945,https://www.jdyailio.com,XWM,Public,948.0
Account_7543_U,70878952,Site_M908,Partner,Retail,2692343.0,Warm,+1-7863260228,+1-5977145084,https://www.usjspdbt.com,WBC,Private,72.0
Account_9172_C,89806959,Site_X549,Customer,Healthcare,4248157.0,Warm,+1-5546930721,+1-1999750502,https://www.imqeyqdp.com,GZR,Public,723.0
Account_1866_X,28599440,Site_J301,Partner,Healthcare,9215706.0,Warm,+1-9288321895,+1-1858040018,https://www.dwecsjjl.com,YAQ,Public,447.0
Account_1518_H,31403174,Site_G320,Customer,Retail,1114059.0,Hot,+1-8388308232,+1-9650496643,https://www.xkqgsely.com,JJE,Private,990.0
Account_9023_Y,31509454,Site_M510,Partner,Technology,7204426.0,Warm,+1-0445790860,+1-8555458729,https://www.kwaqyahg.com,JPD,Private,932.0
Account_6314_P,12734612,Site_O521,Partner,Healthcare,3606027.0,Cold,+1-9788865143,+1-4126781561,https://www.kgcxgbfb.com,ZFG,Private,485.0
Account_1265_J,8117914,Site_L993,Customer,Technology,4649971.0,Warm,+1-7215238438,+1-9073076351,https://www.fixnceqv.com,IPW,Subsidiary,739.0
Account_3091_V,34488857,Site_I918,Prospect,Technology,9888554.0,Warm,+1-3199024016,+1-5931379639,https://www.eurxigyz.com,EMT,Public,329.0
Account_3915_O,39354495,Site_A266,Partner,Retail,7918922.0,Cold,+1-0398814802,+1-0205123026,https://www.mjvhjxbt.com,PAW,Subsidiary,414.0
Account_1536_X,69337820,Site_W569,Prospect,Technology,4088409.0,Warm,+1-2045693704,+1-7624637130,https://www.lozytpgw.com,HTT,Public,922.0
Account_9059_S,9300415,Site_H109,Partner,Retail,6467773.0,Warm,+1-7472344141,+1-7034112519,https://www.eeidyucv.com,KPE,Subsidiary,246.0
Account_7212_G,31259910,Site_T779,Partner,Finance,6587949.0,Hot,+1-1171743171,+1-3910778352,https://www.ittzrgsk.com,YZK,Public,994.0
Account_2019_V,18162547,Site_H115,Customer,Healthcare,5146045.0,Cold,+1-2859387024,+1-3931961129,https://www.zrafltrq.com,AUF,Subsidiary,206.0
Account_2655_L,7268837,Site_T740,Customer,Technology,5029743.0,Warm,+1-3383147800,+1-9439867080,https://www.gmvaheen.com,ZLL,Private,205.0
Account_6727_Z,74763360,Site_C890,Partner,Finance,4683493.0,Warm,+1-2565291970,+1-5513626650,https://www.lsgickkr.com,XAQ,Public,717.0
Account_2154_M,54737500,Site_F284,Prospect,Finance,9658470.0,Hot,+1-4597319510,+1-9354455781,https://www.qtdjkbuf.com,QJF,Private,459.0
Account_4105_B,3765756,Site_Z524,Partner,Healthcare,9808988.0,Cold,+1-2456764726,+1-5130621450,https://www.dtrfnrsg.com,KDY,Subsidiary,399.0
Account_9551_H,82031691,Site_Y188,Partner,Technology,9133327.0,Warm,+1-9727462431,+1-9228171591,https://www.vigttrsy.com,IIV,Private,79.0
Account_2439_H,21049859,Site_F397,Partner,Technology,4543655.0,Warm,+1-0592113698,+1-6536258465,https://www.otfipzdt.com,PXD,Subsidiary,221.0
Account_1719_Y,69754388,Site_K986,Prospect,Healthcare,7205162.0,Warm,+1-0142503520,+1-4844096756,https://www.ufmieald.com,LFM,Private,823.0
Account_8880_N,59334332,Site_E785,Partner,Retail,2276856.0,Warm,+1-8070088744,+1-6529326357,https://www.zoztztbk.com,HUA,Public,879.0
Account_1869_S,45168499,Site_B965,Prospect,Finance,3310926.0,Cold,+1-6402547260,+1-8260876662,https://www.fihwzudj.com,GGO,Public,905.0
Account_7126_I,53531610,Site_E947,Prospect,Finance,3990419.0,Warm,+1-5562611678,+1-3651354676,https://www.hbjzhtzx.com,FCQ,Subsidiary,675.0
Account_3892_N,32147841,Site_I805,Prospect,Retail,5574866.0,Hot,+1-6485487444,+1-6752870540,https://www.jxswhvpt.com,BMZ,Public,273.0
Account_6892_P,32978627,Site_Y513,Prospect,Retail,6659684.0,Warm,+1-8968559057,+1-6558732416,https://www.eryfzczg.com,OWV,Subsidiary,557.0
Account_5736_J,56903967,Site_F656,Customer,Technology,9689845.0,Cold,+1-7921531581,+1-7398396605,https://www.lytfjstf.com,MHZ,Public,150.0
Account_2043_G,83429152,Site_Y944,Customer,Finance,3159681.0,Cold,+1-1393481316,+1-1061305210,https://www.dzsoapug.com,GWM,Public,417.0
Account_1826_G,31641691,Site_P207,Prospect,Technology,7459607.0,Warm,+1-9238200935,+1-3166163609,https://www.ykafhomd.com,BNH,Public,89.0
Account_2130_I,12679596,Site_G967,Customer,Finance,8254998.0,Hot,+1-6586550275,+1-6918151217,https://www.ahdowukb.com,SXK,Public,41.0
